ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID,Latitude,Longitude
47768,Our Lady of Lourdes Primary School,Toowoomba,QLD,4350,Primary,Non-Gov,Open,Inner Regional,47768,40498,-27.5572,151.933
47686,Our Lady of Lourdes Primary School,Sunnybank,QLD,4109,Primary,Non-Gov,Open,Major Cities,47686,40497,-27.5812,153.062
45801,Our Lady of Lourdes School,Prahran,VIC,3181,Primary,Non-Gov,Open,Major Cities,45801,40886,-37.8527,145.009
45971,Our Lady of Lourdes School,Bayswater,VIC,3153,Primary,Non-Gov,Open,Major Cities,45971,40885,-37.849,145.266
48930,Our Lady of Lourdes School,Nollamara,WA,6061,Primary,Non-Gov,Open,Major Cities,48930,40116,-31.8878,115.849
48887,Our Lady of Lourdes School,Dardanup,WA,6236,Primary,Non-Gov,Open,Inner Regional,48887,40115,-33.3978,115.755
43485,Our Lady of Mercy Catholic College Burraneer,Cronulla,NSW,2230,Secondary,Non-Gov,Open,Major Cities,43485,41491,-34.0543,151.135
40010,Our Lady of Mercy Catholic School,Deloraine,TAS,7304,Primary,Non-Gov,Open,Outer Regional,40010,40019,-41.5252,146.65
45760,Our Lady of Mercy College,Heidelberg,VIC,3084,Secondary,Non-Gov,Open,Major Cities,45760,40888,-37.7579,145.068
52800,Our Lady of Mercy College,Australind,WA,6233,Secondary,Non-Gov,Open,Inner Regional,52800,77658,-33.26904,115.74823
43683,Our Lady of Mercy College Parramatta,Parramatta,NSW,2150,Secondary,Non-Gov,Open,Major Cities,43683,41495,-33.8083,151.003
48964,Our Lady of Mercy Primary School,Girrawheen,WA,6064,Primary,Non-Gov,Open,Major Cities,48964,42701,-31.8371,115.839
43466,Our Lady of Mount Carmel Catholic Primary School,Waterloo,NSW,2017,Primary,Non-Gov,Open,Major Cities,43466,41456,-33.8989,151.204
49767,Our Lady of Mount Carmel Parish School,Pennington,SA,5013,Primary,Non-Gov,Open,Major Cities,49767,40283,-34.8594,138.524
43200,Our Lady of Mount Carmel Primary School,Wentworthville,NSW,2145,Primary,Non-Gov,Open,Major Cities,43200,41500,-33.8122,150.97
48926,Our Lady of Mount Carmel School,Mullewa,WA,6630,Primary,Non-Gov,Open,Remote,48926,40118,-28.5389,115.517
48900,Our Lady of Mount Carmel School,Hilton,WA,6163,Primary,Non-Gov,Open,Major Cities,48900,40117,-32.0728,115.789
45689,Our Lady of Mount Carmel School,Sunbury,VIC,3429,Primary,Non-Gov,Open,Major Cities,45689,40890,-37.58,144.736
47687,Our Lady of Mount Carmel School,Coorparoo,QLD,4151,Primary,Non-Gov,Open,Major Cities,47687,40501,-27.5028,153.063
43377,Our Lady of Mt Carmel Catholic Primary School Mount Pritchard,Bonnyrigg,NSW,2177,Primary,Non-Gov,Open,Major Cities,43377,41498,-33.8936,150.899
45834,Our Lady of Perpetual Help School,Ringwood,VIC,3134,Primary,Non-Gov,Open,Major Cities,45834,40892,-37.8164,145.232
43261,Our Lady of Perpetual Succour Catholic Primary School,West Pymble,NSW,2073,Primary,Non-Gov,Open,Major Cities,43261,41501,-33.761,151.13
45920,Our Lady of Perpetual Succour School,Surrey Hills,VIC,3127,Primary,Non-Gov,Open,Major Cities,45920,42129,-37.8301,145.111
45823,Our Lady of Sion College,Box Hill,VIC,3128,Secondary,Non-Gov,Open,Major Cities,45823,40893,-37.8184,145.13
40831,Our Lady of the Angels Primary School,Kellyville,NSW,2155,Primary,Non-Gov,Open,Major Cities,40831,68248,-33.684,150.933
47688,Our Lady of the Angels' School,Wavell Heights,QLD,4012,Primary,Non-Gov,Open,Major Cities,47688,40502,-27.3936,153.04
43425,Our Lady of the Annunciation Catholic Primary School,Pagewood,NSW,2035,Primary,Non-Gov,Open,Major Cities,43425,41503,-33.9467,151.23
51457,Our Lady of the Assumption Catholic Primary School,North Strathfield,NSW,2137,Primary,Non-Gov,Open,Major Cities,51457,70173,-33.8597,151.088
47689,Our Lady of the Assumption School,Enoggera,QLD,4051,Primary,Non-Gov,Open,Major Cities,47689,40503,-27.4169,152.991
45880,Our Lady of the Assumption School,Cheltenham,VIC,3192,Primary,Non-Gov,Open,Major Cities,45880,40896,-37.9655,145.06
49007,Our Lady of the Cape Primary School,Dunsborough,WA,6281,Primary,Non-Gov,Open,Inner Regional,49007,53996,-33.5986,115.09
45790,Our Lady of the Immaculate Conception School,Sunshine,VIC,3020,Primary,Non-Gov,Open,Major Cities,45790,40905,-37.7895,144.836
43180,Our Lady of The Nativity Primary School,Lawson,NSW,2783,Primary,Non-Gov,Open,Major Cities,43180,41504,-33.7197,150.44
45931,Our Lady of the Nativity School,Aberfeldie,VIC,3040,Primary,Non-Gov,Open,Major Cities,45931,40898,-37.7562,144.896
46029,Our Lady of the Pines School,Donvale,VIC,3111,Primary,Non-Gov,Open,Major Cities,46029,42431,-37.7744,145.177
49728,Our Lady of the River School,Berri,SA,5343,Primary,Non-Gov,Open,Outer Regional,49728,40294,-34.2836,140.598
45786,Our Lady of the Rosary,Kyneton,VIC,3444,Primary,Non-Gov,Open,Inner Regional,45786,41161,-37.2505,144.462
43415,Our Lady of the Rosary Catholic Primary School,Kensington,NSW,2033,Primary,Non-Gov,Open,Major Cities,43415,41507,-33.9122,151.221
43403,Our Lady of the Rosary Catholic Primary School,Fairfield,NSW,2165,Primary,Non-Gov,Open,Major Cities,43403,41506,-33.8728,150.959
43260,Our Lady of the Rosary Catholic Primary School,Waitara,NSW,2077,Primary,Non-Gov,Open,Major Cities,43260,41510,-33.7137,151.104
43264,Our Lady of the Rosary Catholic Primary School,Wyoming,NSW,2250,Primary,Non-Gov,Open,Major Cities,43264,42348,-33.4127,151.351
43256,Our Lady of the Rosary Catholic Primary School,Shelly Beach,NSW,2261,Primary,Non-Gov,Open,Major Cities,43256,41509,-33.3699,151.477
43197,Our Lady of The Rosary Primary School,St Marys,NSW,2760,Primary,Non-Gov,Open,Major Cities,43197,41508,-33.7727,150.775
43176,Our Lady of The Rosary Primary School,Kellyville,NSW,2155,Primary,Non-Gov,Open,Major Cities,43176,42353,-33.7068,150.955
47690,Our Lady of the Rosary School,Kenmore,QLD,4069,Primary,Non-Gov,Open,Major Cities,47690,40505,-27.5109,152.937
47762,Our Lady of the Rosary School,Caloundra,QLD,4551,Primary,Non-Gov,Open,Major Cities,47762,42533,-26.7974,153.143
40347,Our Lady of the Sacred Heart Catholic College,Alice Springs,NT,870,Combined,Non-Gov,Open,Remote,40347,54535,-23.7075,133.877
40898,Our Lady of the Sacred Heart College - Bath Street Campus,Alice Springs,NT,870,Primary,Non-Gov,Open,Remote,40347,77291,-23.6966,133.882
40899,Our Lady of the Sacred Heart College - Sadadeen Road Campus,Alice Springs,NT,870,Secondary,Non-Gov,Open,Remote,40347,77292,-23.7035,133.896
43447,Our Lady of the Sacred Heart Catholic Primary School,Randwick,NSW,2031,Primary,Non-Gov,Open,Major Cities,43447,41514,-33.9157,151.242
47691,Our Lady of the Sacred Heart Catholic Primary School,Darra,QLD,4076,Primary,Non-Gov,Open,Major Cities,47691,40516,-27.5681,152.952
47791,Our Lady of the Sacred Heart Catholic Primary School,Springsure,QLD,4722,Primary,Non-Gov,Open,Remote,47791,40507,-24.1174,148.093
49704,Our Lady of the Sacred Heart College,Enfield,SA,5085,Secondary,Non-Gov,Open,Major Cities,49704,55344,-34.873,138.604
45868,Our Lady of the Sacred Heart College,Bentleigh,VIC,3204,Secondary,Non-Gov,Open,Major Cities,45868,40899,-37.9257,145.04
43473,Our Lady of the Sacred Heart College,Kensington,NSW,2033,Secondary,Non-Gov,Open,Major Cities,43473,41512,-33.9127,151.22
45742,Our Lady of the Sacred Heart Primary,Elmore,VIC,3558,Primary,Non-Gov,Open,Inner Regional,45742,40900,-36.493,144.616
45821,Our Lady of the Sacred Heart School,Merbein,VIC,3505,Primary,Non-Gov,Open,Outer Regional,45821,40904,-34.1667,142.054
47835,Our Lady of the Sacred Heart School Waiben,Thursday Island,QLD,4875,Primary,Non-Gov,Open,Very Remote,47835,40508,-10.5842,142.216
40896,Our Lady of the Sacred Heart School Waiben - Hammond Island Campus,Hammond Island,QLD,4875,Primary,Non-Gov,Open,Very Remote,47835,77284,-10.5494,142.21
50144,Our Lady of the Sacred Heart Thamarrurr Catholic College,Wadeye,NT,822,Combined,Non-Gov,Open,Very Remote,50144,53310,-14.2404,129.521
46125,Our Lady of the Southern Cross,Wyndham Vale,VIC,3024,Primary,Non-Gov,Open,Major Cities,46125,67808,-37.8758,144.606
47790,Our Lady of the Southern Cross College,Dalby,QLD,4405,Combined,Non-Gov,Open,Inner Regional,47790,42248,-27.1711,151.268
49772,Our Lady of the Visitation School,Taperoo,SA,5017,Primary,Non-Gov,Open,Major Cities,49772,40296,-34.8054,138.5
52390,Our Lady of the Way Catholic Primary School,Wallan,VIC,3756,Primary,Non-Gov,Open,Inner Regional,52390,85901,-37.4242932,144.9998607
43165,Our Lady of The Way Primary School,Emu Plains,NSW,2750,Primary,Non-Gov,Open,Major Cities,43165,42342,-33.7555,150.656
45959,Our Lady of the Way School,Kingsbury,VIC,3083,Primary,Non-Gov,Open,Major Cities,45959,40901,-37.7153,145.036
47692,Our Lady of the Way School,Petrie,QLD,4502,Primary,Non-Gov,Open,Major Cities,47692,40510,-27.2664,152.979
43298,Our Lady of Victories Primary School,Shortland,NSW,2307,Primary,Non-Gov,Open,Major Cities,43298,41515,-32.8885,151.694
43406,Our Lady Queen of Peace Catholic Primary School,Gladesville,NSW,2111,Primary,Non-Gov,Open,Major Cities,43406,42219,-33.8263,151.127
43172,Our Lady Queen of Peace Primary School,Greystanes,NSW,2145,Primary,Non-Gov,Open,Major Cities,43172,41962,-33.8198,150.954
49727,Our Lady Queen of Peace School,Albert Park,SA,5014,Primary,Non-Gov,Open,Major Cities,49727,40297,-34.881,138.521
49002,Our Lady Star of the Sea Catholic Primary School,Esperance,WA,6450,Primary,Non-Gov,Open,Remote,49002,53997,-33.8745,121.888
52633,Our Lady Star of the Sea Catholic Primary School,Cowes,VIC,3922,Primary,Non-Gov,Open,Inner Regional,52633,85109,-38.4634,145.251
43255,Our Lady Star of The Sea Catholic Primary School,Terrigal,NSW,2260,Primary,Non-Gov,Open,Major Cities,43255,42346,-33.436,151.413687
43435,Our Lady Star of the Sea Catholic School,Miranda,NSW,2228,Primary,Non-Gov,Open,Major Cities,43435,42011,-34.0329,151.104
46063,Our Lady Star of the Sea School,Ocean Grove,VIC,3226,Primary,Non-Gov,Open,Inner Regional,46063,43412,-38.2608,144.54
48889,Our Lady's Assumption School,Dianella,WA,6059,Primary,Non-Gov,Open,Major Cities,48889,40122,-31.8969,115.873
47904,Our Lady's Catholic Primary School,Longreach,QLD,4730,Primary,Non-Gov,Open,Very Remote,47904,45565,-23.4393,144.251
47874,Our Lady's College,Annerley,QLD,4103,Secondary,Non-Gov,Open,Major Cities,47874,40512,-27.5158,153.032
46050,Our Lady's School,Craigieburn,VIC,3064,Primary,Non-Gov,Open,Major Cities,46050,42493,-37.5986,144.931
45935,Our Lady's School,Wangaratta,VIC,3677,Primary,Non-Gov,Open,Inner Regional,45935,42131,-36.3722,146.321
49828,Our Saviour Lutheran School Happy Valley Incorporated,Aberfoyle Park,SA,5159,Primary,Non-Gov,Open,Major Cities,49828,45524,-35.0739,138.589
41952,Ourimbah Public School,Ourimbah,NSW,2258,Primary,Gov,Open,Major Cities,41952,48705,-33.3549,151.368
40065,Ouse District School,Ouse,TAS,7140,Primary,Gov,Open,Outer Regional,40065,46620,-42.4815,146.707
52211,Outdoor School,Bogong,VIC,3699,Combined,Gov,Open,Outer Regional,52211,55629,-36.8042,147.226
52208,Outdoor School-Fifteen Mile Creek Campus,Greta South,VIC,3675,Combined,Gov,Open,Inner Regional,52211,28956,-36.6726,146.262
45447,Ouyen P-12 College,Ouyen,VIC,3490,Combined,Gov,Open,Outer Regional,45447,50898,-35.0646,142.323
46310,Overnewton Anglican Community College,Keilor,VIC,3036,Combined,Non-Gov,Open,Major Cities,46310,45517,-37.7066,144.823
46311,Overnewton Anglican Community College - Taylors Lakes Campus,Taylors Lakes,VIC,3038,Combined,Non-Gov,Open,Major Cities,46310,77281,-37.6903,144.773
44841,Overport Primary School,Frankston,VIC,3199,Primary,Gov,Open,Major Cities,44841,49445,-38.1605,145.127
49266,Owen Primary School,Owen,SA,5460,Primary,Gov,Open,Inner Regional,49266,47402,-34.2717,138.543
47379,Oxenford State School,Oxenford,QLD,4210,Primary,Gov,Open,Major Cities,47379,54404,-27.8996,153.304
44028,Oxford Falls Grammar School,Oxford Falls,NSW,2100,Combined,Non-Gov,Open,Major Cities,44028,44254,-33.7382,151.246
46255,Oxley Christian College,Chirnside Park,VIC,3116,Combined,Non-Gov,Open,Major Cities,46255,57617,-37.7629,145.304
43890,Oxley College,Burradoo,NSW,2576,Combined,Non-Gov,Open,Inner Regional,43890,43307,-34.4981,150.392
42524,Oxley High School,North Tamworth,NSW,2340,Secondary,Gov,Open,Inner Regional,42524,49349,-31.0779,150.939
41691,Oxley Park Public School,St Marys,NSW,2760,Primary,Gov,Open,Major Cities,41691,50772,-33.7715,150.789
44268,Oxley Primary School,Oxley,VIC,3678,Primary,Gov,Open,Inner Regional,44268,51590,-36.4416,146.361
46462,Oxley State School,Oxley,QLD,4075,Primary,Gov,Open,Major Cities,46462,51222,-27.564,152.981
42494,Oxley Vale Public School,Tamworth,NSW,2340,Primary,Gov,Open,Inner Regional,42494,49350,-31.0588,150.895
41060,Oyster Bay Public School,Oyster Bay,NSW,2225,Primary,Gov,Open,Major Cities,41060,48640,-34.0078,151.081
40714,Ozford College,Melbourne,VIC,3000,Secondary,Non-Gov,Open,Major Cities,40714,86628,-37.8128,144.955
52094,Ozford College - Ozford College Campus,Melbourne,VIC,3000,Secondary,Non-Gov,Open,Major Cities,40714,,-37.8128,144.955
44025,Pacific Brook Christian School,Muswellbrook,NSW,2333,Combined,Non-Gov,Open,Inner Regional,44025,56412,-32.2611,150.891
40827,Pacific Coast Christian School,Tweed Heads South,NSW,2486,Combined,Non-Gov,Open,Major Cities,40827,68198,-28.1965,153.521
53043,Pacific Gulgangali Jarjums Christian School,Tweed Heads South,NSW,2486,Special,Non-Gov,Open,Major Cities,53043,,-28.19652078,153.5214512
43985,Pacific Hills Christian School,Dural,NSW,2158,Combined,Non-Gov,Open,Major Cities,43985,42358,-33.6967,151.036
51463,Pacific Hope School,Tweed Heads South,NSW,2486,Special,Non-Gov,Open,Major Cities,51463,70206,-28.1976,153.521
47964,Pacific Lutheran College,Meridan Plains,QLD,4551,Combined,Non-Gov,Open,Major Cities,47964,57507,-26.7571,153.107
42172,Pacific Palms Public School,Boomerang Beach,NSW,2428,Primary,Gov,Open,Inner Regional,42172,56257,-32.341,152.539
47398,Pacific Paradise State School,Pacific Paradise,QLD,4564,Primary,Gov,Open,Major Cities,47398,54438,-26.6142,153.079
47251,Pacific Pines State High School,Pacific Pines,QLD,4211,Secondary,Gov,Open,Major Cities,47251,57465,-27.9431,153.321
47250,Pacific Pines State School,Pacific Pines,QLD,4211,Primary,Gov,Open,Major Cities,47250,57878,-27.9397,153.32
50212,Pacific Valley Christian School,Townsend,NSW,2463,Combined,Non-Gov,Open,Inner Regional,50212,68543,-29.4618,153.218
48984,Padbury Catholic Primary School,Padbury,WA,6025,Primary,Non-Gov,Open,Major Cities,48984,44277,-31.8161,115.767
48597,Padbury Primary School,Padbury,WA,6025,Primary,Gov,Open,Major Cities,48597,48975,-31.805,115.761
41143,Paddington Public School,Paddington,NSW,2021,Primary,Gov,Open,Major Cities,41143,45221,-33.8876,151.23
41439,Padstow Heights Public School,Padstow,NSW,2211,Primary,Gov,Open,Major Cities,41439,48610,-33.9665,151.03
41454,Padstow North Public School,Padstow,NSW,2211,Primary,Gov,Open,Major Cities,41454,48611,-33.9453,151.031
41409,Padstow Park Public School,Padstow,NSW,2211,Primary,Gov,Open,Major Cities,41409,48612,-33.955,151.031
49372,Padthaway Primary School,Padthaway,SA,5271,Primary,Gov,Open,Outer Regional,49372,47288,-36.5931,140.497
47851,Padua College,Kedron,QLD,4031,Combined,Non-Gov,Open,Major Cities,47851,57216,-27.4074,153.025
45713,Padua College,Mornington,VIC,3931,Secondary,Non-Gov,Open,Major Cities,45713,40909,-38.2183,145.072
45714,Padua College - Rosebud Campus,Rosebud,VIC,3939,Secondary,Non-Gov,Open,Major Cities,45713,77074,-38.373,144.907
50725,Padua College - Tyabb campus,Tyabb,VIC,3913,Secondary,Non-Gov,Open,Major Cities,45713,77662,-38.2675,145.19
41074,Pagewood Public School,Botany,NSW,2019,Primary,Gov,Open,Major Cities,41074,46922,-33.9422,151.214
45312,Pakenham Consolidated School,Pakenham,VIC,3810,Primary,Gov,Open,Major Cities,45312,51853,-38.0654,145.465
45180,Pakenham Hills Primary School,Pakenham,VIC,3810,Primary,Gov,Open,Major Cities,45180,55635,-38.0609,145.496
45262,Pakenham Lakeside Primary School,Pakenham,VIC,3810,Primary,Gov,Open,Major Cities,45262,67631,-38.068,145.439
52694,Pakenham Primary School,Pakenham,VIC,3810,Primary,Gov,Open,Major Cities,52694,86080,-38.0642,145.511
45449,Pakenham Secondary College,Pakenham,VIC,3810,Secondary,Gov,Open,Major Cities,45449,51854,-38.0691,145.471
45263,Pakenham Springs Primary School,Pakenham,VIC,3810,Primary,Gov,Open,Major Cities,45263,66762,-38.0845,145.47
50570,Pal Buddhist School,Canley Vale,NSW,2166,Combined,Non-Gov,Open,Major Cities,50570,69979,-33.8879,150.944
43069,Palinyewah Public School,Ellerslie,NSW,2648,Primary,Gov,Open,Remote,43069,50471,-33.845,142.013
42466,Pallamallawa Public School,Pallamallawa,NSW,2399,Primary,Gov,Open,Outer Regional,42466,49497,-29.4739,150.141
46910,Pallara State School,Pallara,QLD,4110,Primary,Gov,Open,Major Cities,46910,51265,-27.6155,153.003
40712,Palm Avenue School,Westmead,NSW,2145,Special,Gov,Open,Major Cities,40712,57889,-33.8004,150.987
46583,Palm Beach State School,Palm Beach,QLD,4221,Primary,Gov,Open,Major Cities,46583,47130,-28.1104,153.463
47510,Palm Beach-Currumbin State High School,Palm Beach,QLD,4221,Secondary,Gov,Open,Major Cities,47510,51625,-28.1317,153.474
49267,Palmer Primary School,Palmer,SA,5237,Primary,Gov,Open,Inner Regional,49267,47247,-34.8544,139.161
42274,Palmers Island Public School,Palmers Island,NSW,2463,Primary,Gov,Open,Inner Regional,42274,49716,-29.4196,153.288
50153,Palmerston Christian College,Marlow Lagoon,NT,830,Combined,Non-Gov,Open,Outer Regional,50153,55335,-12.4906,130.965
52607,Palmerston College,Driver,NT,830,Secondary,Gov,Open,Outer Regional,52607,55091,-12.4949,130.972
49906,Palmerston District Primary School,Palmerston,ACT,2913,Primary,Gov,Open,Major Cities,49906,54727,-35.1975,149.12
52887,Palmview State Primary School,Palmview,QLD,4553,Primary,Gov,Open,Major Cities,52887,86959,-26.742227,153.071123
52889,Palmview State Special School,Palmview,QLD,4553,Special,Gov,Open,Major Cities,52889,86958,-26.742227,153.071123
46802,Palmwoods State School,Palmwoods,QLD,4555,Primary,Gov,Open,Major Cities,46802,54437,-26.6933,152.947
48480,Palmyra Primary School,Palmyra,WA,6157,Primary,Gov,Open,Major Cities,48480,52382,-32.0456,115.785
52821,Pambula Beach Flexible Learning Centre,Pambula,NSW,2549,Special,Non-Gov,Open,Outer Regional,52821,86593,-36.93456,149.89018
42800,Pambula Public School,Pambula,NSW,2549,Primary,Gov,Open,Outer Regional,42800,50181,-36.9259,149.872
41447,Panania North Public School,Panania,NSW,2213,Primary,Gov,Open,Major Cities,41447,48618,-33.9445,151
41382,Panania Public School,Panania,NSW,2213,Primary,Gov,Open,Major Cities,41382,48619,-33.966,150.999
44194,Panmure Primary School,Panmure,VIC,3265,Primary,Gov,Open,Inner Regional,44194,49813,-38.3294,142.733
48594,Pannawonica Primary School,Pannawonica,WA,6716,Combined,Gov,Open,Very Remote,48594,52736,-21.6366,116.324
44210,Panton Hill Primary School,Panton Hill,VIC,3759,Primary,Gov,Open,Major Cities,44210,51798,-37.6415,145.24
50113,Papunya School,Papunya,NT,872,Combined,Gov,Open,Very Remote,50113,47892,-23.2028,131.91
49369,Para Hills High School,Para Hills West,SA,5096,Secondary,Gov,Open,Major Cities,49369,47075,-34.7993,138.651
49523,Para Hills School,Para Hills,SA,5096,Primary,Gov,Open,Major Cities,49523,47077,-34.8124,138.653
49579,Para Hills West Primary School,Para Hills West,SA,5096,Primary,Gov,Open,Major Cities,49579,47079,-34.8007,138.653
42899,Para Meadows School,North Wollongong,NSW,2500,Special,Gov,Open,Major Cities,42899,56258,-34.4112,150.889
49581,Para Vista Primary School,Para Vista,SA,5093,Primary,Gov,Open,Major Cities,49581,47071,-34.8302,138.663
48585,Paraburdoo Primary School,Paraburdoo,WA,6754,Primary,Gov,Open,Very Remote,48585,52791,-23.1976,117.673
49268,Paracombe Primary and Preschool,Paracombe,SA,5132,Primary,Gov,Open,Inner Regional,49268,47166,-34.8517,138.782
45629,Parade College,Bundoora,VIC,3083,Secondary,Non-Gov,Open,Major Cities,45629,54105,-37.6902,145.067
45630,Parade College - Preston Campus,Preston,VIC,3072,Secondary,Non-Gov,Open,Major Cities,45629,77567,-37.744,145.005
49546,Paradise Primary School,Paradise,SA,5075,Primary,Gov,Open,Major Cities,49546,47032,-34.8708,138.685
49608,Parafield Gardens High School,Parafield Gardens,SA,5107,Secondary,Gov,Open,Major Cities,49608,47094,-34.786,138.619
49361,Parafield Gardens Primary School,Parafield Gardens,SA,5107,Primary,Gov,Open,Major Cities,49361,47095,-34.7852,138.616
49597,Paralowie School,Paralowie,SA,5108,Combined,Gov,Open,Major Cities,49597,46083,-34.7528,138.621
50042,Parap Primary School,Parap,NT,820,Primary,Gov,Open,Outer Regional,50042,47947,-12.4298,130.844
49398,Paringa Park Primary School,North Brighton,SA,5048,Primary,Gov,Open,Major Cities,49398,46979,-35.0025,138.526
46977,Park Avenue State School,Park Avenue,QLD,4701,Primary,Gov,Open,Inner Regional,46977,52850,-23.3595,150.507
