ACARA_ID,School_Name,Suburb,State,Postcode,Type,Sector,Status,Geolocation,Parent_School ID,AGE_ID
49883,Aranda Primary School,Aranda,ACT,2614,Primary,Gov,Open,Major Cities,49883,50376
48911,Aranmore Catholic College,Leederville,WA,6007,Secondary,Non-Gov,Open,Major Cities,48911,52856
48965,Aranmore Catholic Primary School,Leederville,WA,6007,Primary,Non-Gov,Open,Major Cities,48965,48785
44958,Ararat North Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44958,50589
44142,Ararat Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44142,50590
45523,Ararat Secondary College,Ararat,VIC,3377,Secondary,Gov,Open,Inner Regional,45523,50588
52180,Ararat Secondary College-School Farm Campus,Ararat,VIC,3377,Secondary,Gov,Open,Inner Regional,45523,
44809,Ararat West Primary School,Ararat,VIC,3377,Primary,Gov,Open,Inner Regional,44809,50591
47086,Aratula State School,Aratula,QLD,4309,Primary,Gov,Open,Inner Regional,47086,51764
49934,Arawang Primary School,Waramanga,ACT,2611,Primary,Gov,Open,Major Cities,49934,54386
48768,Arbor Grove Primary School,Ellenbrook,WA,6069,Primary,Gov,Open,Major Cities,48768,57850
52493,Arcadia College,Robina,QLD,4226,Special,Non-Gov,Open,Major Cities,52493,70013
41194,Arcadia Public School,Arcadia,NSW,2159,Primary,Gov,Open,Inner Regional,41194,57392
42019,Arcadia Vale Public School,Arcadia Vale,NSW,2283,Primary,Gov,Open,Major Cities,42019,48963
46905,Arcadia Valley State School,Arcadia Valley,QLD,4454,Primary,Gov,Open,Remote,46905,52205
44869,Ardeer Primary School,Ardeer,VIC,3022,Primary,Gov,Open,Major Cities,44869,47577
44998,Ardeer South Primary School,Sunshine West,VIC,3020,Primary,Gov,Open,Major Cities,44998,44742
43976,Arden Anglican School,Beecroft,NSW,2119,Primary,Non-Gov,Open,Major Cities,43976,41311
40919,"Arden Anglican School, Epping campus",Epping,NSW,2121,Secondary,Non-Gov,Open,Major Cities,43976,77430
42533,Ardlethan Central School,Ardlethan,NSW,2665,Combined,Gov,Open,Outer Regional,42533,50519
44311,Ardmona Primary School,Ardmona,VIC,3629,Primary,Gov,Open,Inner Regional,44311,55915
48271,Ardross Primary School,Ardross,WA,6153,Primary,Gov,Open,Major Cities,48271,52338
49419,Ardrossan Area School,Ardrossan,SA,5571,Combined,Gov,Open,Outer Regional,49419,56013
49658,Ardtornish Primary School,St Agnes,SA,5097,Primary,Gov,Open,Major Cities,49658,47080
48115,Arethusa College,Deception Bay,QLD,4508,Special,Non-Gov,Open,Major Cities,48115,68541
51489,Arethusa College - Spring Hill Campus,Spring Hill,QLD,4004,Special,Non-Gov,Open,Major Cities,48115,77665
52445,Arethusa College - Windsor Campus,Windsor,QLD,4030,Special,Non-Gov,Open,Major Cities,48115,84864
50078,Areyonga School,Areyonga,NT,872,Combined,Gov,Open,Very Remote,50078,47881
42001,Argenton Public School,Argenton,NSW,2284,Primary,Gov,Open,Major Cities,42001,48985
42534,Ariah Park Central School,Ariah Park,NSW,2665,Combined,Gov,Open,Outer Regional,42534,50520
52875,Arise Christian College,Metford,NSW,2323,Special,Non-Gov,Open,Major Cities,52875,86499
43943,Arkana College,Kingsgrove,NSW,2208,Primary,Non-Gov,Open,Major Cities,43943,42362
40836,Arlparra School,Utopia,NT,872,Combined,Gov,Open,Very Remote,40836,68613
48818,Armadale Education Support Centre,Armadale,WA,6112,Special,Gov,Open,Major Cities,48818,46861
48272,Armadale Primary School,Armadale,WA,6112,Primary,Gov,Open,Major Cities,48272,50108
44490,Armadale Primary School,Armadale,VIC,3143,Primary,Gov,Open,Major Cities,44490,48511
48118,Armadale Senior High School,Armadale,WA,6112,Secondary,Gov,Open,Major Cities,48118,46659
42410,Armidale City Public School,Armidale,NSW,2350,Primary,Gov,Open,Inner Regional,42410,49372
52723,Armidale Secondary College,Armidale,NSW,2350,Secondary,Gov,Open,Inner Regional,52723,46436
52589,Armstrong Creek School,Armstrong Creek,VIC,3217,Primary,Gov,Open,Major Cities,52589,85301
52923,Armstrong Creek School - Specialist P-12 Campus,Armstrong Creek,VIC,3218,Special,Gov,Open,Major Cities,52589,85547
41129,Arncliffe Public School,Arncliffe,NSW,2205,Primary,Gov,Open,Major Cities,41129,48585
40524,Arncliffe West Infants School,Arncliffe,NSW,2205,Primary,Gov,Open,Major Cities,40524,48586
43960,Arndell Anglican College,Oakville,NSW,2765,Combined,Non-Gov,Open,Major Cities,43960,56719
40647,Arndell School,North Ryde,NSW,2113,Special,Gov,Open,Major Cities,40647,56158
51481,Arnolds Creek Primary School,Harkness,VIC,3337,Primary,Gov,Open,Major Cities,51481,70274
53082,Arrahman College,Austral,NSW,2179,Primary,Non-Gov,Open,Major Cities,53082,
41313,Arranounbai School,Frenchs Forest,NSW,2086,Special,Gov,Open,Major Cities,41313,56156
41195,Artarmon Public School,Artarmon,NSW,2064,Primary,Gov,Open,Major Cities,41195,47612
41848,Arthur Phillip High School,Parramatta,NSW,2150,Secondary,Gov,Open,Major Cities,41848,46461
44336,Arthurs Creek Primary School,Arthurs Creek,VIC,3099,Primary,Gov,Open,Inner Regional,44336,48236
47404,Arundel State School,Arundel,QLD,4214,Primary,Gov,Open,Major Cities,47404,57393
43953,Ascham School,Edgecliff,NSW,2027,Combined,Non-Gov,Open,Major Cities,43953,41312
49273,Ascot Park Primary School,Park Holme,SA,5043,Primary,Gov,Open,Major Cities,49273,46960
46615,Ascot State School,Ascot,QLD,4007,Primary,Gov,Open,Major Cities,46615,51131
45022,Ascot Vale Heights School,Ascot Vale,VIC,3032,Special,Gov,Open,Major Cities,45022,46319
44486,Ascot Vale Primary School,Ascot Vale,VIC,3032,Primary,Gov,Open,Major Cities,44486,46016
44696,Ascot Vale West Primary School,Ascot Vale,VIC,3032,Primary,Gov,Open,Major Cities,44696,47662
48675,Ashburton Drive Primary School,Gosnells,WA,6110,Primary,Gov,Open,Major Cities,48675,46038
44741,Ashburton Primary School,Ashburton,VIC,3147,Primary,Gov,Open,Major Cities,44741,45879
40990,Ashbury Public School,Ashbury,NSW,2193,Primary,Gov,Open,Major Cities,40990,47773
44298,Ashby Primary School,Geelong West,VIC,3218,Primary,Gov,Open,Major Cities,44298,46199
41585,Ashcroft High School,Ashcroft,NSW,2168,Secondary,Gov,Open,Major Cities,41585,46380
41477,Ashcroft Public School,Ashcroft,NSW,2168,Primary,Gov,Open,Major Cities,41477,48524
48763,Ashdale Primary School,Darch,WA,6065,Primary,Gov,Open,Major Cities,48763,64015
48258,Ashdale Secondary College,Darch,WA,6065,Secondary,Gov,Open,Major Cities,48258,67067
41189,Ashfield Boys High School,Ashfield,NSW,2131,Secondary,Gov,Open,Major Cities,41189,45966
48273,Ashfield Primary School,Ashfield,WA,6054,Primary,Gov,Open,Major Cities,48273,49026
40991,Ashfield Public School,Ashfield,NSW,2131,Primary,Gov,Open,Major Cities,40991,47774
42412,Ashford Central School,Ashford,NSW,2361,Combined,Gov,Open,Outer Regional,42412,49412
46544,Ashgrove State School,Ashgrove,QLD,4060,Primary,Gov,Open,Major Cities,46544,51192
52697,Ashley Park Primary School,Doreen,VIC,3754,Primary,Gov,Open,Major Cities,52697,86087
40253,Ashley School,Deloraine,TAS,7304,Special,Gov,Open,Outer Regional,40253,57394
42671,Ashmont Public School,Wagga Wagga,NSW,2650,Primary,Gov,Open,Inner Regional,42671,50475
47294,Ashmore State School,Ashmore,QLD,4214,Primary,Gov,Open,Major Cities,47294,51588
42072,Ashtonfield Public School,Ashtonfield,NSW,2323,Primary,Gov,Open,Major Cities,42072,66003
46754,Ashwell State School,Ashwell,QLD,4340,Primary,Gov,Open,Inner Regional,46754,58122
45518,Ashwood High School,Ashwood,VIC,3147,Secondary,Gov,Open,Major Cities,45518,46191
45015,Ashwood School,Ashwood,VIC,3147,Special,Gov,Open,Major Cities,45015,48891
53021,Ashwood School-Garfield North Outdoor Education Centre,Garfield North,VIC,3814,Special,Gov,Open,Inner Regional,45015,
43796,Aspect Central Coast School,Terrigal,NSW,2260,Special,Non-Gov,Open,Major Cities,43796,44079
52878,Aspect Central Coast School Senior College,Terrigal,NSW,2260,Special,Non-Gov,Open,Major Cities,43796,87166
52069,"Aspect Central Coast School, East Gosford",East Gosford,NSW,2250,Special,Non-Gov,Open,Major Cities,43796,
52325,"Aspect Central Coast School, Noraville",Noraville,NSW,2263,Special,Non-Gov,Open,Major Cities,43796,
52326,"Aspect Central Coast School, Tuggerah",Tuggerah,NSW,2259,Special,Non-Gov,Open,Major Cities,43796,
52328,"Aspect Central Coast School, Woy Woy",Woy Woy,NSW,2256,Special,Non-Gov,Open,Major Cities,43796,
43768,Aspect Hunter School,Thornton,NSW,2322,Special,Non-Gov,Open,Major Cities,43768,43039
52073,"Aspect Hunter School, Abermain Satellite",Abermain,NSW,2326,Special,Non-Gov,Open,Major Cities,43768,
52312,"Aspect Hunter School, Cardiff Satellite",Cardiff,NSW,2285,Special,Non-Gov,Open,Major Cities,43768,
52890,"Aspect Hunter School, Muswellbrook Satellite",Muswellbrook,NSW,2333,Special,Non-Gov,Open,Inner Regional,43768,
52315,"Aspect Hunter School, Port Macquarie High School Satellite",Port Macquarie,NSW,2444,Special,Non-Gov,Open,Inner Regional,43768,
52314,"Aspect Hunter School, Port Macquarie Primary Satellite",Port Macquarie,NSW,2444,Special,Non-Gov,Open,Inner Regional,43768,
52317,"Aspect Hunter School, Tarro Satellite",Tarro,NSW,2322,Special,Non-Gov,Open,Major Cities,43768,
52318,"Aspect Hunter School, Waratah West Satellite",Waratah West,NSW,2289,Special,Non-Gov,Open,Major Cities,43768,
50250,Aspect Macarthur School,Cobbitty,NSW,2570,Special,Non-Gov,Open,Major Cities,50250,69102
53003,"Aspect Macarthur School, Airds",Campbelltown South,NSW,2560,Special,Non-Gov,Open,Major Cities,50250,87129
52080,"Aspect Macarthur School, Campbelltown",Campbelltown,NSW,2560,Special,Non-Gov,Open,Major Cities,50250,
50429,"Aspect Macarthur School, Holsworthy",Holsworthy,NSW,2173,Special,Non-Gov,Open,Major Cities,50250,77604
50430,"Aspect Macarthur School, Minto",Minto,NSW,2566,Special,Non-Gov,Open,Major Cities,50250,77605
52364,"Aspect Macarthur School, Northern Rivers Coffs Harbour",Coffs Harbour,NSW,2450,Special,Non-Gov,Open,Inner Regional,50250,77711
50433,"Aspect Macarthur School, West Hoxton",West Hoxton,NSW,2171,Special,Non-Gov,Open,Major Cities,50250,77613
50249,Aspect Riverina School,Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,69104
50605,"Aspect Riverina School, Kiewa Street Albury Campus",Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,77610
52638,"Aspect Riverina School, Moresby Park Centre",North Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,
50606,"Aspect Riverina School, North Albury Campus",Albury,NSW,2640,Special,Non-Gov,Open,Inner Regional,50249,77611
50604,"Aspect Riverina School, Wagga Wagga Campus",Kooringal,NSW,2650,Special,Non-Gov,Open,Inner Regional,50249,77609
43813,Aspect South Coast School,Corrimal,NSW,2518,Special,Non-Gov,Open,Major Cities,43813,46747
53110,"Aspect South Coast School, Albion Park (Albion Park)",Albion Park,NSW,2527,Special,Non-Gov,Open,Major Cities,43813,
52079,"Aspect South Coast School, Barrack Heights",Barrack Heights,NSW,2528,Special,Non-Gov,Open,Major Cities,43813,
52330,"Aspect South Coast School, Bellambi",Bellambi,NSW,2518,Special,Non-Gov,Open,Major Cities,43813,
52876,"Aspect South Coast School, Bulli",Bulli,NSW,2519,Special,Non-Gov,Open,Major Cities,43813,87039
52331,"Aspect South Coast School, Farmborough Heights",Unanderra,NSW,2526,Special,Non-Gov,Open,Major Cities,43813,
52332,"Aspect South Coast School, North Wollongong",North Wollongong,NSW,2500,Special,Non-Gov,Open,Major Cities,43813,
52333,"Aspect South Coast School, Ss Peter and Paul Kiama",Kiama,NSW,2533,Special,Non-Gov,Open,Inner Regional,43813,
53111,"Aspect South Coast School, Unanderra (Unanderra)",Unanderra,NSW,2526,Special,Non-Gov,Open,Major Cities,43813,
43927,Aspect South East Sydney School,Peakhurst,NSW,2210,Special,Non-Gov,Open,Major Cities,43927,55942
52067,"Aspect South East Sydney School, Auburn",Auburn,NSW,2144,Special,Non-Gov,Open,Major Cities,43927,
52355,"Aspect South East Sydney School, Belfield",Belfield,NSW,2191,Special,Non-Gov,Open,Major Cities,43927,
52356,"Aspect South East Sydney School, Caringbah",Caringbah,NSW,2229,Special,Non-Gov,Open,Major Cities,43927,
52357,"Aspect South East Sydney School, Hurstville",Hurstville,NSW,2220,Special,Non-Gov,Open,Major Cities,43927,
52358,"Aspect South East Sydney School, Kareela",Kareela,NSW,2232,Special,Non-Gov,Open,Major Cities,43927,
52359,"Aspect South East Sydney School, Leichhardt",Leichhardt,NSW,2040,Special,Non-Gov,Open,Major Cities,43927,
52998,"Aspect South East Sydney School, Loftus",Loftus,NSW,2232,Special,Non-Gov,Open,Major Cities,43927,87036
52360,"Aspect South East Sydney School, Maroubra",Maroubra,NSW,2035,Special,Non-Gov,Open,Major Cities,43927,
40897,"Aspect South East Sydney School, Marrickville",Marrickville,NSW,2204,Special,Non-Gov,Open,Major Cities,43927,77287
52361,"Aspect South East Sydney School, Menai",Menai,NSW,2234,Special,Non-Gov,Open,Major Cities,43927,
52362,"Aspect South East Sydney School, Regents Park",Regents Park,NSW,2143,Special,Non-Gov,Open,Major Cities,43927,
52404,Aspect Treetop School,Ashford,SA,5035,Special,Non-Gov,Open,Major Cities,52404,70339
43769,Aspect Vern Barnett School,Forestville,NSW,2087,Special,Non-Gov,Open,Major Cities,43769,43048
52322,"Aspect Vern Barnett School, Eastwood",Eastwood,NSW,2122,Special,Non-Gov,Open,Major Cities,43769,
52059,"Aspect Vern Barnett School, Forestville",Forestville,NSW,2087,Special,Non-Gov,Open,Major Cities,43769,
52319,"Aspect Vern Barnett School, Lane Cove",Lane Cove,NSW,2066,Special,Non-Gov,Open,Major Cities,43769,
52320,"Aspect Vern Barnett School, Mona Vale",Mona Vale,NSW,2103,Special,Non-Gov,Open,Major Cities,43769,
52321,"Aspect Vern Barnett School, St Ives",St Ives,NSW,2075,Special,Non-Gov,Open,Major Cities,43769,
43823,Aspect Western Sydney School,Wetherill Park,NSW,2164,Special,Non-Gov,Open,Major Cities,43823,44280
52068,"Aspect Western Sydney School, Blacktown",Blacktown,NSW,2148,Special,Non-Gov,Open,Major Cities,43823,
52339,"Aspect Western Sydney School, Bourke Street, Richmond",Richmond,NSW,2753,Special,Non-Gov,Open,Major Cities,43823,
52341,"Aspect Western Sydney School, Castle Hill",Castle Hill,NSW,2154,Special,Non-Gov,Open,Major Cities,43823,
52343,"Aspect Western Sydney School, Kemps Creek - Emmaus",Kemps Creek,NSW,2178,Special,Non-Gov,Open,Major Cities,43823,
52344,"Aspect Western Sydney School, Kemps Creek - Trinity",Kemps Creek,NSW,2178,Special,Non-Gov,Open,Major Cities,43823,
52345,"Aspect Western Sydney School, Lawson",Lawson,NSW,2783,Special,Non-Gov,Open,Major Cities,43823,
52346,"Aspect Western Sydney School, Quakers Road, Marayong",Marayong,NSW,2148,Special,Non-Gov,Open,Major Cities,43823,
52347,"Aspect Western Sydney School, Schofields",Schofields,NSW,2762,Special,Non-Gov,Open,Major Cities,43823,
52348,"Aspect Western Sydney School, Smithfield",Smithfield,NSW,2164,Special,Non-Gov,Open,Major Cities,43823,
52349,"Aspect Western Sydney School, Springwood",Springwood,NSW,2777,Special,Non-Gov,Open,Major Cities,43823,
52999,"Aspect Western Sydney School, St Andrews College Senior Campus",Marayong,NSW,2148,Special,Non-Gov,Open,Major Cities,43823,87037
52350,"Aspect Western Sydney School, St Joseph's",Schofields,NSW,2762,Special,Non-Gov,Open,Major Cities,43823,
52351,"Aspect Western Sydney School, St Thomas Aquinas",Springwood,NSW,2777,Special,Non-Gov,Open,Major Cities,43823,
52352,"Aspect Western Sydney School, Windsor Street, Richmond",Richmond,NSW,2753,Special,Non-Gov,Open,Major Cities,43823,
45153,Aspendale Gardens Primary School,Aspendale Gardens,VIC,3195,Primary,Gov,Open,Major Cities,45153,57169
44722,Aspendale Primary School,Aspendale,VIC,3195,Primary,Gov,Open,Major Cities,44722,46017
52579,Aspiri Primary School,Piara Waters,WA,6112,Primary,Gov,Open,Major Cities,52579,84986
46985,Aspley East State School,Aspley,QLD,4034,Primary,Gov,Open,Major Cities,46985,45148
47597,Aspley Special School,Aspley,QLD,4034,Special,Gov,Open,Major Cities,47597,57536
47464,Aspley State High School,Aspley,QLD,4034,Secondary,Gov,Open,Major Cities,47464,51164
46813,Aspley State School,Aspley,QLD,4034,Primary,Gov,Open,Major Cities,46813,51163
41330,Asquith Boys High School,Asquith,NSW,2077,Secondary,Gov,Open,Major Cities,41330,47672
41326,Asquith Girls High School,Asquith,NSW,2077,Secondary,Gov,Open,Major Cities,41326,47673
41196,Asquith Public School,Asquith,NSW,2077,Primary,Gov,Open,Major Cities,41196,45797
47859,Assisi Catholic College,Upper Coomera,QLD,4209,Combined,Non-Gov,Open,Major Cities,47859,58057
48977,Assumption Catholic Primary School,Mandurah,WA,6210,Primary,Non-Gov,Open,Major Cities,48977,42757
47894,Assumption College,Warwick,QLD,4370,Secondary,Non-Gov,Open,Inner Regional,47894,57221
45647,Assumption College,Kilmore,VIC,3764,Secondary,Non-Gov,Open,Inner Regional,45647,53936
41059,Athelstane Public School,Arncliffe,NSW,2205,Primary,Gov,Open,Major Cities,41059,48587
49311,Athelstone School,Athelstone,SA,5076,Primary,Gov,Open,Major Cities,49311,45831
47445,Atherton State High School,Atherton,QLD,4883,Secondary,Gov,Open,Outer Regional,47445,53171
46895,Atherton State School,Atherton,QLD,4883,Primary,Gov,Open,Outer Regional,46895,45210
45281,Athol Road Primary School,Springvale South,VIC,3172,Primary,Gov,Open,Major Cities,45281,68792
52488,Atlantis Beach Baptist College,Two Rocks,WA,6037,Combined,Non-Gov,Open,Inner Regional,52488,80117
48274,Attadale Primary School,Attadale,WA,6156,Primary,Gov,Open,Major Cities,48274,52376
42413,Attunga Public School,Attunga,NSW,2345,Primary,Gov,Open,Outer Regional,42413,49369
48260,Atwell College,Atwell,WA,6164,Secondary,Gov,Open,Major Cities,48260,67698
48746,Atwell Primary School,Atwell,WA,6164,Primary,Gov,Open,Major Cities,48746,56018
50315,Aubin Grove Primary School,Aubin Grove,WA,6164,Primary,Gov,Open,Major Cities,50315,68901
41571,Auburn Girls High School,Auburn,NSW,2144,Secondary,Gov,Open,Major Cities,41571,46471
50684,Auburn High School,Hawthorn East,VIC,3123,Secondary,Gov,Open,Major Cities,50684,70188
41355,Auburn North Public School,Auburn,NSW,2144,Primary,Gov,Open,Major Cities,41355,47799
44532,Auburn Primary School,Hawthorn East,VIC,3123,Primary,Gov,Open,Major Cities,44532,45145
49315,Auburn Primary School,Auburn,SA,5451,Primary,Gov,Open,Inner Regional,49315,47396
41551,Auburn Public School,Auburn,NSW,2144,Primary,Gov,Open,Major Cities,41551,47800
44721,Auburn South Primary School,Hawthorn East,VIC,3123,Primary,Gov,Open,Major Cities,44721,48369
41356,Auburn West Public School,Auburn,NSW,2144,Primary,Gov,Open,Major Cities,41356,47801
46655,Augathella State School,Augathella,QLD,4477,Primary,Gov,Open,Very Remote,46655,52248
49555,Augusta Park Primary School,Port Augusta,SA,5700,Primary,Gov,Open,Outer Regional,49555,47502
48275,Augusta Primary School,Augusta,WA,6290,Primary,Gov,Open,Inner Regional,48275,52512
